% Model:              halbach.mph
% Version:            COMSOL 5.3.0.316
% Date:               Jun 21 2021, 06:09
% Dimension:          2
% Nodes:              1000
% Expressions:        2
% Description:        Magnetic flux density norm, 
% Length unit:        m
% X                       Y                        mfnc.normB (T)           atan2(y,x) (rad)
0.03356728023647956       -0.15695058998782277     0.002059974215746394     -1.3600989215991848
0.03406068183229255       -0.15684425380969283     0.002133945895128994     -1.3569541842082038
0.034553746589586994      -0.15673636654147183     0.0022078900290708587    -1.3538094468172233
0.03504646963226562       -0.15662692925009636     0.0022818068617755766    -1.3506647094262423
0.035538846087610265      -0.15651594301783173     0.0023556966396590406    -1.3475199720352615
0.03603087108633042       -0.15640340894226137     0.0024295596111248924    -1.3443752346442808
0.03652253976261124       -0.15628932813627577     0.0025033960263778944    -1.3412304972533
0.03701384725416166       -0.15617370172806172     0.0025772061372667234    -1.3380857598623193
0.03750478870226253       -0.156056530861091       0.002650990197150869     -1.3349410224713385
0.03799535925181461       -0.15593781669410903     0.002724748460786992     -1.3317962850803577
0.03848555405138663       -0.1558175604011236      0.0027984811842310044    -1.328651547689377
0.03897536825326324       -0.15569576317139308     0.0028721886247530157    -1.3255068102983962
0.039464797013492973      -0.15557242620941475     0.0029458710407629565    -1.3223620729074155
0.0399538354919361        -0.15544755073491287     0.003019528691745044     -1.3192173355164347
0.040442478852312586      -0.15532113798282657     0.0030931618381994557    -1.316072598125454
0.040930722262249815      -0.15519318920329772     0.0031667707415902035    -1.3129278607344732
0.041418560893330486      -0.15506370566165853     0.0032605329429727385    -1.3097831233434922
0.04190598992114018       -0.15493268863841905     0.003399188875813854     -1.3066383859525115
0.04239300452531533       -0.15480013942925439     0.003537956565225938     -1.3034936485615307
0.04287959988959069       -0.15466605934499209     0.0036768222832346616    -1.30034891117055
0.04336577120184704       -0.1545304497115991      0.003815774169621472     -1.2972041737795692
0.04385151365415878       -0.15439331187016855     0.003954801906804657     -1.2940594363885884
0.04433682244284145       -0.15425464717690665     0.004093896460115016     -1.2909146989976077
0.04482169276849923       -0.15411445700311918     0.0042330498686683924    -1.287769961606627
0.04530611983607246       -0.15397274273519793     0.004442924703396227     -1.2846252242156462
0.04579009885488499       -0.15382950577460705     0.0045639334913542525    -1.2814804868246654
0.0462736250386916        -0.15368474753786915     0.004685156407946323     -1.2783357494336847
0.046756693605725354      -0.15353846945655125     0.004806571848136961     -1.2751910120427037
0.04723929977874472       -0.15339067297725079     0.004928160383915092     -1.2720462746517232
0.04772143878508118       -0.153241359561581       0.0050499045098631274    -1.2689015372607422
0.048203105856685934      -0.15309053068615683     0.005171788422948321     -1.2657567998697616
0.0486842962301776        -0.15293818784258012     0.00529379783139179      -1.2626120624787807
0.049165005146888756      -0.15278433253742482     0.00541591978831576      -1.2594673250878
0.04964522785291347       -0.15262896629222222     0.005538142546566737     -1.2563225876968191
0.05012495959915407       -0.15247209064344588     0.00541673735988729      -1.2531778503058384
0.05060419564136815       -0.15231370714249634     0.005686395122552919     -1.2500331129148576
0.051082931240215526      -0.15215381735568587     0.005956122288450713     -1.2468883755238769
0.05156116166130507       -0.15199242286422296     0.0062259122412264885    -1.2437436381328961
0.05203888217524157       -0.15182952526419666     0.006495759168557769     -1.2405989007419151
0.05251608805767235       -0.1516651261665608      0.006765657902171979     -1.2374541633509346
0.05299277458933433       -0.15149922719711809     0.007035603794563414     -1.2343094259599536
0.05346893705610023       -0.15133182999650402     0.007305592622954872     -1.231164688568973
0.0539445707490257        -0.1511629362201706      0.007575620513733091     -1.2280199511779921
0.05441967096439539       -0.15099254753837005     0.007845683882443286     -1.2248752137870114
0.054894233003769846      -0.1508206656361383      0.008115779385731863     -1.2217304763960306
0.05536825217403179       -0.1506472922132782      0.008385903882552358     -1.2185857390050499
0.05584172378743257       -0.1504724289843428      0.008656054402618015     -1.215441001614069
0.056314643161638554      -0.15029607767861847     0.008926228120570586     -1.2122962642230883
0.05678700561977737       -0.15011824004010763     0.009196422334693763     -1.2091515268321076
0.0572588064904842        -0.14993891782751162     0.009412252148705152     -1.2060067894411268
0.05773004110794798       -0.1497581128142133      0.009623304727750515     -1.202862052050146
0.058200704811957535      -0.14957582678825943     0.009834841449698097     -1.1997173146591653
0.05867079294794764       -0.14939206155234305     0.010046836357631104     -1.1965725772681846
0.05914030086704511       -0.14920681892378573     0.010259265667586389     -1.1934278398772038
0.05960922392611471       -0.1490201007345194      0.010472107558469187     -1.1902831024862228
0.06007755748780505       -0.14883190883106848     0.010685341985305253     -1.187138365095242
0.060545296920594585      -0.14864224507453136     0.010898950512932042     -1.1839936277042613
0.06101243759883728       -0.1484511113405622      0.011112916167623057     -1.1808488903132806
0.06147897490280843       -0.14825850951935224     0.011654914112638446     -1.1777041529222998
0.06194490421875027       -0.1480644415156112      0.012082374964812227     -1.174559415531319
0.0624102209389177        -0.14786890924854854     0.01251032885097173      -1.1714146781403383
0.06287492046162378       -0.1476719146518541      0.012938712046767328     -1.1682699407493575
0.06333899819128526       -0.14747345967367947     0.013367468619332386     -1.1651252033583768
0.06380244953846803       -0.14727354627661834     0.013796549234631056     -1.161980465967396
0.06426526991993255       -0.14707217643768725     0.014225910175792215     -1.158835728576415
0.06472745475867898       -0.14686935214830615     0.014655512530452296     -1.1556909911854345
0.06518899948399284       -0.14666507541427842     0.014940896234471594     -1.1525462537944535
0.06564989953148971       -0.14645934825577134     0.015314137300606266     -1.149401516403473
0.06611015034316084       -0.1462521727072958      0.01568739557836408      -1.146256779012492
0.06656974736741784       -0.14604355081768644     0.016060669522541392     -1.1431120416215113
0.06702868605913796       -0.1458334846500814      0.016433957808144932     -1.1399673042305305
0.06748696187970891       -0.14562197628190163     0.01680725930582473      -1.1368225668395497
0.06794457029707378       -0.14540902780483062     0.017180573060499343     -1.133677829448569
0.06840150678577588       -0.1451946413247936      0.01755389827269954      -1.1305330920575882
0.0688577668270034        -0.14497881896193676     0.017927234282233414     -1.1273883546666075
0.06931334590863422       -0.14476156285060623     0.018300580553843388     -1.1242436172756267
0.0697682395252805        -0.14454287513932706     0.018924197201427604     -1.121098879884646
0.07022244317833316       -0.14432275799078179     0.019501259139598083     -1.117954142493665
0.07067595237600639       -0.14410121358178937     0.02007829699191683      -1.1148094051026844
